2025/09/11 13:39:01 Logger initialized. Subsequent logs will be written to log/server.log
2025/09/11 13:39:01 Attempting to connect to PostgreSQL at postgresql:5432
2025/09/11 13:39:01 Connected to PostgreSQL database successfully
2025/09/11 13:39:45 IP 242.221.101.119 alive status: false
2025/09/11 13:39:45 IP 255.31.12.128 alive status: false
2025/09/11 13:39:45 IP 129.31.199.213 alive status: false
2025/09/11 13:39:45 IP 237.60.39.192 alive status: false
2025/09/11 13:39:45 IP 12.175.196.30 alive status: false
2025/09/11 13:39:45 IP 246.49.81.240 alive status: false
2025/09/11 13:39:45 IP 40.170.90.39 alive status: false
2025/09/11 13:39:45 IP 213.110.255.81 alive status: false
2025/09/11 13:39:45 IP 59.247.72.132 alive status: false
2025/09/11 13:39:45 IP 124.217.174.168 alive status: false
2025/09/11 13:39:45 IP 206.224.20.22 alive status: false
2025/09/11 13:39:45 IP 166.175.241.232 alive status: false
2025/09/11 13:39:45 IP 68.72.10.153 alive status: false
2025/09/11 13:39:45 IP 184.66.118.185 alive status: false
2025/09/11 13:39:45 IP 133.74.173.235 alive status: false
2025/09/11 13:39:45 IP 252.2.235.223 alive status: false
2025/09/11 13:39:45 IP 238.6.15.81 alive status: false
2025/09/11 13:39:45 IP 46.234.208.1 alive status: false
2025/09/11 13:39:45 IP 143.91.117.254 alive status: false
2025/09/11 13:39:45 IP 56.139.221.8 alive status: false
2025/09/11 13:39:45 IP 239.41.132.243 alive status: false
2025/09/11 13:39:45 IP 79.192.227.100 alive status: false
2025/09/11 13:39:45 IP 213.89.215.230 alive status: false
2025/09/11 13:39:45 IP 94.85.230.100 alive status: false
2025/09/11 13:39:45 IP 242.170.106.205 alive status: false
2025/09/11 13:39:45 IP 27.106.197.253 alive status: false
2025/09/11 13:39:45 IP 14.111.97.247 alive status: false
2025/09/11 13:39:45 IP 212.111.187.36 alive status: false
2025/09/11 13:39:45 IP 160.30.199.98 alive status: false
2025/09/11 13:39:45 IP 108.167.30.59 alive status: false
2025/09/11 13:39:45 IP 181.12.80.126 alive status: false
2025/09/11 13:39:45 IP 159.65.14.100 alive status: false
2025/09/11 13:39:45 IP 77.88.14.13 alive status: false
2025/09/11 13:39:45 IP 2.22.200.153 alive status: false
2025/09/11 13:39:45 IP 53.103.128.215 alive status: false
2025/09/11 13:39:45 IP 123.208.154.115 alive status: false
2025/09/11 13:39:45 IP 217.169.235.122 alive status: false
2025/09/11 13:39:45 IP 114.212.240.175 alive status: false
2025/09/11 13:39:45 IP 198.106.9.223 alive status: false
2025/09/11 13:39:45 IP 198.156.231.138 alive status: false
2025/09/11 13:39:45 IP 51.75.99.55 alive status: false
2025/09/11 13:39:45 IP 73.101.132.135 alive status: false
2025/09/11 13:39:45 IP 101.68.36.114 alive status: false
2025/09/11 13:39:45 IP 192.21.16.39 alive status: false
2025/09/11 13:39:45 IP 242.195.2.196 alive status: false
2025/09/11 13:39:45 IP 179.180.68.89 alive status: false
2025/09/11 13:39:45 IP 70.33.83.139 alive status: false
2025/09/11 13:39:45 IP 174.11.107.213 alive status: false
2025/09/11 13:39:45 IP 200.206.110.21 alive status: false
2025/09/11 13:39:45 IP 55.174.37.68 alive status: false
2025/09/11 13:39:45 IP 205.63.65.112 alive status: false
2025/09/11 13:39:45 IP 183.219.85.219 alive status: false
2025/09/11 13:39:45 IP 249.10.100.55 alive status: false
2025/09/11 13:39:45 IP 12.207.76.136 alive status: false
2025/09/11 13:39:45 IP 163.90.22.35 alive status: false
2025/09/11 13:39:45 IP 59.194.143.156 alive status: false
2025/09/11 13:39:45 IP 237.112.215.6 alive status: false
2025/09/11 13:39:45 IP 237.182.35.136 alive status: false
2025/09/11 13:39:45 IP 190.23.183.14 alive status: false
2025/09/11 13:39:45 IP 98.146.76.93 alive status: false
2025/09/11 13:39:45 IP 211.196.128.62 alive status: false
2025/09/11 13:39:45 IP 188.43.134.198 alive status: false
2025/09/11 13:39:45 IP 195.87.167.113 alive status: false
2025/09/11 13:39:45 IP 59.219.113.62 alive status: false
2025/09/11 13:39:45 IP 247.74.82.230 alive status: false
2025/09/11 13:39:45 IP 235.32.92.36 alive status: false
2025/09/11 13:39:45 IP 233.166.208.123 alive status: false
2025/09/11 13:39:45 IP 222.249.169.26 alive status: false
2025/09/11 13:39:45 IP 14.119.28.117 alive status: false
2025/09/11 13:39:45 IP 229.59.122.205 alive status: false
2025/09/11 13:39:45 IP 23.88.16.50 alive status: false
2025/09/11 13:39:45 IP 116.101.205.142 alive status: false
2025/09/11 13:39:45 IP 127.163.127.130 alive status: false
2025/09/11 13:39:45 IP 143.118.68.22 alive status: false
2025/09/11 13:39:45 IP 101.139.197.198 alive status: false
2025/09/11 13:39:45 IP 202.125.106.201 alive status: false
2025/09/11 13:39:45 IP 147.155.240.24 alive status: false
2025/09/11 13:39:45 IP 11.148.203.211 alive status: false
2025/09/11 13:39:45 IP 110.227.61.187 alive status: false
2025/09/11 13:39:45 IP 237.109.43.36 alive status: false
2025/09/11 13:39:45 IP 140.142.244.241 alive status: false
2025/09/11 13:39:45 IP 255.28.132.111 alive status: false
2025/09/11 13:39:45 IP 252.97.184.100 alive status: false
2025/09/11 13:39:45 IP 12.161.252.123 alive status: false
2025/09/11 13:39:45 IP 22.74.28.244 alive status: false
2025/09/11 13:39:45 IP 114.96.4.219 alive status: false
2025/09/11 13:39:45 IP 15.141.51.159 alive status: false
2025/09/11 13:39:45 IP 133.122.251.8 alive status: false
2025/09/11 13:39:45 IP 91.96.131.219 alive status: false
2025/09/11 13:39:45 IP 162.26.104.92 alive status: false
2025/09/11 13:39:45 IP 0.175.242.95 alive status: false
2025/09/11 13:39:45 IP 209.233.134.127 alive status: false
2025/09/11 13:39:45 IP 197.61.20.245 alive status: false
2025/09/11 13:39:45 IP 12.62.247.228 alive status: false
2025/09/11 13:39:45 IP 73.101.243.242 alive status: false
2025/09/11 13:39:45 IP 105.133.135.206 alive status: false
2025/09/11 13:39:45 IP 134.79.194.181 alive status: false
2025/09/11 13:39:45 IP 252.62.184.80 alive status: false
2025/09/11 13:39:45 IP 214.68.228.138 alive status: false
2025/09/11 13:39:45 IP 29.213.236.14 alive status: false
2025/09/11 13:39:45 IP 188.56.56.7 alive status: false
2025/09/11 13:39:45 IP 226.239.219.216 alive status: false
2025/09/11 13:39:45 IP 86.59.202.117 alive status: false
2025/09/11 13:39:45 IP 228.101.250.20 alive status: false
2025/09/11 13:39:45 IP 144.188.210.247 alive status: false
2025/09/11 13:39:45 IP 116.217.132.92 alive status: false
2025/09/11 13:39:45 IP 94.215.79.63 alive status: false
2025/09/11 13:39:45 IP 88.123.145.146 alive status: false
2025/09/11 13:39:45 IP 36.255.207.215 alive status: false
2025/09/11 13:39:45 IP 34.250.162.75 alive status: false
2025/09/11 13:39:45 IP 192.239.203.146 alive status: false
2025/09/11 13:39:45 IP 203.57.239.95 alive status: false
2025/09/11 13:39:45 IP 106.51.106.73 alive status: false
2025/09/11 13:39:45 IP 225.55.73.61 alive status: false
2025/09/11 13:39:45 IP 101.247.35.105 alive status: false
2025/09/11 13:39:45 IP 101.252.41.78 alive status: false
2025/09/11 13:39:45 IP 234.161.74.105 alive status: false
2025/09/11 13:39:45 IP 94.164.251.64 alive status: false
2025/09/11 13:39:45 IP 54.126.247.47 alive status: false
2025/09/11 13:39:45 IP 243.251.214.142 alive status: false
2025/09/11 13:39:45 IP 113.236.186.31 alive status: false
2025/09/11 13:39:45 IP 197.237.7.232 alive status: false
2025/09/11 13:39:45 IP 165.8.77.161 alive status: false
2025/09/11 13:39:45 IP 107.10.239.46 alive status: false
2025/09/11 13:39:45 IP 86.92.17.65 alive status: false
2025/09/11 13:39:45 IP 132.228.45.94 alive status: false
2025/09/11 13:39:45 IP 19.237.229.72 alive status: false
2025/09/11 13:39:45 IP 251.220.156.47 alive status: false
2025/09/11 13:39:45 IP 162.183.138.233 alive status: false
2025/09/11 13:39:45 IP 17.182.23.104 alive status: false
2025/09/11 13:39:45 IP 170.103.123.62 alive status: false
2025/09/11 13:39:45 IP 22.18.151.120 alive status: false
2025/09/11 13:39:45 IP 19.10.192.250 alive status: false
2025/09/11 13:39:45 IP 60.92.145.11 alive status: false
2025/09/11 13:39:45 IP 72.11.120.119 alive status: false
2025/09/11 13:39:45 IP 57.130.166.79 alive status: false
2025/09/11 13:39:45 IP 151.144.152.224 alive status: false
2025/09/11 13:39:45 IP 138.186.214.221 alive status: false
2025/09/11 13:39:45 IP 59.224.80.78 alive status: false
2025/09/11 13:39:45 IP 96.3.59.55 alive status: false
2025/09/11 13:39:45 IP 179.90.255.108 alive status: false
2025/09/11 13:39:45 IP 89.81.140.0 alive status: false
2025/09/11 13:39:45 IP 235.171.201.11 alive status: false
2025/09/11 13:39:45 IP 83.202.213.38 alive status: false
2025/09/11 13:39:45 IP 61.123.4.219 alive status: false
2025/09/11 13:39:45 IP 126.66.7.34 alive status: false
2025/09/11 13:39:45 IP 219.183.95.5 alive status: false
2025/09/11 13:39:45 IP 28.43.133.32 alive status: false
2025/09/11 13:39:45 IP 24.181.162.3 alive status: false
2025/09/11 13:39:45 IP 4.118.249.101 alive status: false
2025/09/11 13:39:45 IP 215.79.11.238 alive status: false
2025/09/11 13:39:45 IP 140.176.246.202 alive status: false
2025/09/11 13:39:45 IP 71.240.191.252 alive status: false
2025/09/11 13:39:45 IP 60.136.179.53 alive status: false
2025/09/11 13:39:45 IP 53.35.247.173 alive status: false
2025/09/11 13:39:45 IP 181.7.9.154 alive status: false
2025/09/11 13:39:45 IP 223.46.46.93 alive status: false
2025/09/11 13:39:45 IP 185.168.148.100 alive status: false
2025/09/11 13:39:45 IP 201.235.5.2 alive status: false
2025/09/11 13:39:45 IP 106.54.105.215 alive status: false
2025/09/11 13:39:45 IP 198.232.105.60 alive status: false
2025/09/11 13:39:45 IP 2.143.47.110 alive status: false
2025/09/11 13:39:45 IP 232.55.23.62 alive status: false
2025/09/11 13:39:45 IP 232.12.137.220 alive status: false
2025/09/11 13:39:45 IP 207.101.39.254 alive status: false
2025/09/11 13:39:45 IP 206.38.196.73 alive status: false
2025/09/11 13:39:45 IP 88.218.136.159 alive status: false
2025/09/11 13:39:45 IP 116.191.42.140 alive status: false
2025/09/11 13:39:45 IP 21.228.218.206 alive status: false
2025/09/11 13:39:45 IP 7.76.234.23 alive status: false
2025/09/11 13:39:45 IP 170.67.198.119 alive status: false
2025/09/11 13:39:45 IP 149.44.74.105 alive status: false
2025/09/11 13:39:45 IP 147.60.17.71 alive status: false
2025/09/11 13:39:45 IP 201.82.120.31 alive status: false
2025/09/11 13:39:45 IP 191.183.37.124 alive status: false
2025/09/11 13:39:45 IP 253.47.66.203 alive status: false
2025/09/11 13:39:45 IP 122.215.122.211 alive status: false
2025/09/11 13:39:45 IP 70.9.168.198 alive status: false
2025/09/11 13:39:45 IP 109.111.198.233 alive status: false
2025/09/11 13:39:45 IP 243.45.74.123 alive status: false
2025/09/11 13:39:45 IP 10.254.244.72 alive status: false
2025/09/11 13:39:45 IP 129.136.187.226 alive status: false
2025/09/11 13:39:45 IP 43.94.10.36 alive status: false
2025/09/11 13:39:45 IP 176.196.83.221 alive status: false
2025/09/11 13:39:45 IP 221.179.108.78 alive status: false
2025/09/11 13:39:45 IP 31.4.97.140 alive status: false
2025/09/11 13:39:45 IP 247.209.130.161 alive status: false
2025/09/11 13:39:45 IP 227.138.41.99 alive status: false
2025/09/11 13:39:45 IP 36.121.84.194 alive status: false
2025/09/11 13:39:45 IP 198.182.207.223 alive status: false
2025/09/11 13:39:45 IP 64.240.144.145 alive status: false
2025/09/11 13:39:45 IP 252.1.89.134 alive status: false
2025/09/11 13:39:45 IP 245.202.164.179 alive status: false
2025/09/11 13:39:45 IP 73.96.233.110 alive status: false
2025/09/11 13:39:45 IP 158.132.90.108 alive status: false
2025/09/11 13:39:45 IP 250.253.84.29 alive status: false
2025/09/11 13:39:45 IP 215.96.31.48 alive status: false
2025/09/11 13:39:45 IP 120.192.77.213 alive status: false
2025/09/11 13:39:45 IP 200.115.19.141 alive status: false
2025/09/11 13:39:45 IP 54.190.52.242 alive status: false
2025/09/11 13:39:45 IP 155.140.227.74 alive status: false
2025/09/11 13:39:45 IP 255.136.203.207 alive status: false
2025/09/11 13:39:45 IP 102.15.239.94 alive status: false
2025/09/11 13:39:45 IP 158.216.217.30 alive status: false
2025/09/11 13:39:45 IP 182.139.174.126 alive status: false
2025/09/11 13:39:45 IP 182.48.159.71 alive status: false
2025/09/11 13:39:45 IP 39.145.171.241 alive status: false
2025/09/11 13:39:45 IP 217.171.181.125 alive status: false
2025/09/11 13:39:45 IP 34.148.199.216 alive status: false
2025/09/11 13:39:45 IP 168.136.191.146 alive status: false
2025/09/11 13:39:45 IP 157.111.80.122 alive status: false
2025/09/11 13:39:45 IP 26.37.224.103 alive status: false
2025/09/11 13:39:45 IP 224.122.249.15 alive status: false
2025/09/11 13:39:45 IP 59.248.42.151 alive status: false
2025/09/11 13:39:45 IP 13.39.223.168 alive status: false
2025/09/11 13:39:45 IP 7.73.143.70 alive status: false
2025/09/11 13:39:45 IP 140.155.248.81 alive status: false
2025/09/11 13:39:45 IP 23.207.123.71 alive status: false
2025/09/11 13:39:45 IP 237.220.246.239 alive status: false
2025/09/11 13:39:45 IP 224.193.162.241 alive status: false
2025/09/11 13:39:45 IP 19.199.95.222 alive status: false
2025/09/11 13:39:45 IP 99.195.178.164 alive status: false
2025/09/11 13:39:45 IP 95.163.58.77 alive status: false
2025/09/11 13:39:45 IP 56.179.194.226 alive status: false
2025/09/11 13:39:45 IP 101.63.83.84 alive status: false
2025/09/11 13:39:45 IP 114.201.44.231 alive status: false
2025/09/11 13:39:45 IP 252.56.133.11 alive status: false
2025/09/11 13:39:45 IP 127.67.94.184 alive status: false
2025/09/11 13:39:45 IP 161.165.222.12 alive status: false
2025/09/11 13:39:45 IP 183.197.21.68 alive status: false
2025/09/11 13:39:45 IP 62.10.82.207 alive status: false
2025/09/11 13:39:45 IP 89.134.87.75 alive status: false
2025/09/11 13:39:45 IP 154.109.212.124 alive status: false
2025/09/11 13:39:45 IP 229.64.145.196 alive status: false
2025/09/11 13:39:45 IP 244.104.211.169 alive status: false
2025/09/11 13:39:45 IP 196.96.114.126 alive status: false
2025/09/11 13:39:45 IP 76.40.81.159 alive status: false
2025/09/11 13:39:45 IP 66.89.161.225 alive status: false
2025/09/11 13:39:45 IP 115.48.224.197 alive status: false
2025/09/11 13:39:45 IP 24.87.67.166 alive status: false
2025/09/11 13:39:45 IP 108.128.127.251 alive status: false
2025/09/11 13:39:45 IP 186.146.235.1 alive status: false
2025/09/11 13:39:45 IP 10.138.47.138 alive status: false
2025/09/11 13:39:45 IP 241.187.90.56 alive status: false
2025/09/11 13:39:45 IP 178.81.162.144 alive status: false
2025/09/11 13:39:45 IP 3.78.42.39 alive status: false
2025/09/11 13:39:45 IP 85.198.117.46 alive status: false
2025/09/11 13:39:45 IP 219.115.50.13 alive status: false
2025/09/11 13:39:45 IP 83.243.219.25 alive status: false
2025/09/11 13:39:45 IP 135.191.185.42 alive status: false
2025/09/11 13:39:45 IP 130.27.96.145 alive status: false
2025/09/11 13:39:45 IP 114.232.159.39 alive status: false
2025/09/11 13:39:45 IP 224.57.55.70 alive status: false
2025/09/11 13:39:45 IP 73.129.135.226 alive status: false
2025/09/11 13:39:45 IP 10.154.148.244 alive status: false
2025/09/11 13:39:45 IP 74.189.88.97 alive status: false
2025/09/11 13:39:45 IP 77.80.81.117 alive status: false
2025/09/11 13:39:45 IP 105.11.228.0 alive status: false
2025/09/11 13:39:45 IP 22.194.63.59 alive status: false
2025/09/11 13:39:45 IP 239.178.93.234 alive status: false
2025/09/11 13:39:45 IP 140.119.229.88 alive status: false
2025/09/11 13:39:45 IP 38.173.159.210 alive status: false
2025/09/11 13:39:45 IP 165.162.102.204 alive status: false
2025/09/11 13:39:45 IP 26.118.39.209 alive status: false
2025/09/11 13:39:45 IP 54.188.100.126 alive status: false
2025/09/11 13:39:45 IP 119.86.28.123 alive status: false
2025/09/11 13:39:45 IP 254.77.129.125 alive status: false
2025/09/11 13:39:45 IP 59.78.35.120 alive status: false
2025/09/11 13:39:45 IP 14.40.37.101 alive status: false
2025/09/11 13:39:45 IP 14.180.146.187 alive status: false
2025/09/11 13:39:45 IP 89.63.253.77 alive status: false
2025/09/11 13:39:45 IP 154.24.49.14 alive status: false
2025/09/11 13:39:45 IP 188.159.175.129 alive status: false
2025/09/11 13:39:45 IP 114.154.44.223 alive status: false
2025/09/11 13:39:45 IP 67.215.233.16 alive status: false
2025/09/11 13:39:45 IP 246.157.245.220 alive status: false
2025/09/11 13:39:45 IP 198.216.98.61 alive status: false
2025/09/11 13:39:45 IP 1.61.190.63 alive status: false
2025/09/11 13:39:45 IP 233.114.165.76 alive status: false
2025/09/11 13:39:45 IP 203.113.115.172 alive status: false
2025/09/11 13:39:45 IP 216.55.131.201 alive status: false
2025/09/11 13:39:45 IP 132.96.160.19 alive status: false
2025/09/11 13:39:45 IP 42.197.155.129 alive status: false
2025/09/11 13:39:45 IP 186.143.88.237 alive status: false
2025/09/11 13:39:45 IP 218.57.156.204 alive status: false
2025/09/11 13:39:45 IP 97.21.223.16 alive status: false
2025/09/11 13:39:45 IP 95.147.82.127 alive status: false
2025/09/11 13:39:45 IP 60.236.162.101 alive status: false
2025/09/11 13:39:45 IP 166.170.222.53 alive status: false
2025/09/11 13:39:45 IP 215.113.118.186 alive status: false
2025/09/11 13:39:45 IP 155.189.189.214 alive status: false
2025/09/11 13:39:45 IP 249.27.177.98 alive status: false
2025/09/11 13:39:45 IP 80.65.39.108 alive status: false
2025/09/11 13:39:45 IP 210.90.31.159 alive status: false
2025/09/11 13:39:45 IP 254.10.224.26 alive status: false
2025/09/11 13:39:45 IP 37.12.44.214 alive status: false
2025/09/11 13:39:45 IP 248.156.93.34 alive status: false
2025/09/11 13:39:45 IP 121.225.91.76 alive status: false
2025/09/11 13:39:45 IP 26.199.244.239 alive status: false
2025/09/11 13:39:45 IP 54.129.25.241 alive status: false
2025/09/11 13:39:45 IP 49.241.86.194 alive status: false
2025/09/11 13:39:45 IP 44.56.217.223 alive status: false
2025/09/11 13:39:45 IP 240.173.79.63 alive status: false
2025/09/11 13:39:45 IP 40.91.129.47 alive status: false
2025/09/11 13:39:45 IP 202.176.99.248 alive status: false
2025/09/11 13:39:45 IP 240.36.19.159 alive status: false
2025/09/11 13:39:45 IP 103.43.237.121 alive status: false
2025/09/11 13:39:45 IP 180.142.254.242 alive status: false
2025/09/11 13:39:45 IP 1.175.235.249 alive status: false
2025/09/11 13:39:45 IP 95.83.162.54 alive status: false
2025/09/11 13:39:45 IP 142.12.225.64 alive status: false
2025/09/11 13:39:45 IP 50.66.249.122 alive status: false
2025/09/11 13:39:45 IP 58.147.201.77 alive status: false
2025/09/11 13:39:45 IP 6.100.37.146 alive status: false
2025/09/11 13:39:45 IP 85.152.8.136 alive status: false
2025/09/11 13:39:45 IP 186.144.184.212 alive status: false
2025/09/11 13:39:45 IP 56.55.77.156 alive status: false
2025/09/11 13:39:45 IP 159.47.133.216 alive status: false
2025/09/11 13:39:45 IP 59.253.74.65 alive status: false
2025/09/11 13:39:45 IP 141.199.182.227 alive status: false
2025/09/11 13:39:45 IP 98.103.42.183 alive status: false
2025/09/11 13:39:45 IP 113.193.52.43 alive status: false
2025/09/11 13:39:45 IP 68.53.149.105 alive status: false
2025/09/11 13:39:45 IP 193.190.239.161 alive status: false
2025/09/11 13:39:45 IP 160.172.65.177 alive status: false
2025/09/11 13:39:45 IP 250.107.234.163 alive status: false
2025/09/11 13:39:45 IP 40.152.75.68 alive status: false
2025/09/11 13:39:45 IP 5.72.20.222 alive status: false
2025/09/11 13:39:45 IP 199.59.192.96 alive status: false
2025/09/11 13:39:45 IP 62.22.20.245 alive status: false
2025/09/11 13:39:45 IP 189.68.127.50 alive status: false
2025/09/11 13:39:45 IP 253.215.20.31 alive status: false
2025/09/11 13:39:45 IP 102.172.235.229 alive status: false
2025/09/11 13:39:45 IP 145.246.216.0 alive status: false
2025/09/11 13:39:45 IP 181.146.44.86 alive status: false
2025/09/11 13:39:45 IP 40.38.212.217 alive status: false
2025/09/11 13:39:45 IP 196.50.61.130 alive status: false
2025/09/11 13:39:45 IP 136.41.219.166 alive status: false
2025/09/11 13:39:45 IP 162.232.87.101 alive status: false
2025/09/11 13:39:45 IP 16.130.238.70 alive status: false
2025/09/11 13:39:45 IP 51.21.148.113 alive status: false
2025/09/11 13:39:45 IP 137.189.123.103 alive status: false
2025/09/11 13:39:45 IP 204.224.227.15 alive status: false
2025/09/11 13:39:45 IP 6.123.109.96 alive status: false
2025/09/11 13:39:45 IP 237.170.126.107 alive status: false
2025/09/11 13:39:45 IP 142.231.193.207 alive status: false
2025/09/11 13:39:45 IP 215.1.28.185 alive status: false
2025/09/11 13:39:45 IP 150.36.202.89 alive status: false
2025/09/11 13:39:45 IP 239.143.172.178 alive status: false
2025/09/11 13:39:45 IP 177.174.102.55 alive status: false
2025/09/11 13:39:45 IP 37.228.242.101 alive status: false
2025/09/11 13:39:45 IP 9.157.87.215 alive status: false
2025/09/11 13:39:45 IP 75.116.79.29 alive status: false
2025/09/11 13:39:45 IP 186.130.69.18 alive status: false
2025/09/11 13:39:45 IP 51.158.25.20 alive status: false
2025/09/11 13:39:45 IP 208.37.74.197 alive status: false
2025/09/11 13:39:45 IP 87.18.211.41 alive status: false
2025/09/11 13:39:45 IP 37.139.17.163 alive status: false
2025/09/11 13:39:45 IP 228.170.197.118 alive status: false
2025/09/11 13:39:45 IP 183.117.117.235 alive status: false
2025/09/11 13:39:45 IP 16.187.51.118 alive status: false
2025/09/11 13:39:45 IP 136.209.67.44 alive status: false
2025/09/11 13:39:45 IP 44.52.252.216 alive status: false
2025/09/11 13:39:45 IP 180.66.226.62 alive status: false
2025/09/11 13:39:45 IP 52.34.159.152 alive status: false
2025/09/11 13:39:45 IP 47.214.77.197 alive status: false
2025/09/11 13:39:45 IP 115.188.51.144 alive status: false
2025/09/11 13:39:45 IP 75.249.106.60 alive status: false
2025/09/11 13:39:45 IP 193.7.54.223 alive status: false
2025/09/11 13:39:45 IP 48.209.152.178 alive status: false
2025/09/11 13:39:45 IP 182.147.46.211 alive status: false
2025/09/11 13:39:45 IP 195.19.219.166 alive status: false
2025/09/11 13:39:45 IP 135.138.200.47 alive status: false
2025/09/11 13:39:45 IP 251.95.187.219 alive status: false
2025/09/11 13:39:45 IP 113.67.165.145 alive status: false
2025/09/11 13:39:45 IP 176.133.70.54 alive status: false
2025/09/11 13:39:45 IP 123.22.66.80 alive status: false
2025/09/11 13:39:45 IP 159.226.30.203 alive status: false
2025/09/11 13:39:45 IP 157.83.120.193 alive status: false
2025/09/11 13:39:45 IP 163.172.22.6 alive status: false
2025/09/11 13:39:45 IP 135.112.79.224 alive status: false
2025/09/11 13:39:45 IP 81.248.92.75 alive status: false
2025/09/11 13:39:45 IP 81.69.225.234 alive status: false
2025/09/11 13:39:45 IP 81.88.179.249 alive status: false
2025/09/11 13:39:45 IP 187.131.65.166 alive status: false
2025/09/11 13:39:45 IP 21.254.240.98 alive status: false
2025/09/11 13:39:45 IP 7.161.236.245 alive status: false
2025/09/11 13:39:45 IP 150.218.121.229 alive status: false
2025/09/11 13:39:45 IP 128.85.191.25 alive status: false
2025/09/11 13:39:45 IP 145.140.107.36 alive status: false
2025/09/11 13:39:45 IP 0.108.203.158 alive status: false
2025/09/11 13:39:45 IP 180.181.74.181 alive status: false
2025/09/11 13:39:45 IP 41.54.202.109 alive status: false
2025/09/11 13:39:45 IP 74.131.64.189 alive status: false
2025/09/11 13:39:45 IP 85.242.163.185 alive status: false
2025/09/11 13:39:45 IP 134.184.67.83 alive status: false
2025/09/11 13:39:45 IP 102.194.183.176 alive status: false
2025/09/11 13:39:45 IP 64.80.157.114 alive status: false
2025/09/11 13:39:45 IP 195.154.74.37 alive status: false
2025/09/11 13:39:45 IP 47.8.49.19 alive status: false
2025/09/11 13:39:45 IP 113.233.97.239 alive status: false
2025/09/11 13:39:45 IP 11.191.26.35 alive status: false
2025/09/11 13:39:45 IP 13.3.31.237 alive status: false
2025/09/11 13:39:45 IP 31.115.145.130 alive status: false
2025/09/11 13:39:45 IP 217.38.217.224 alive status: false
2025/09/11 13:39:45 IP 245.126.14.160 alive status: false
2025/09/11 13:39:45 IP 13.252.140.98 alive status: false
2025/09/11 13:39:45 IP 115.186.41.207 alive status: false
2025/09/11 13:39:45 IP 216.75.37.218 alive status: false
2025/09/11 13:39:45 IP 72.203.143.197 alive status: false
2025/09/11 13:39:45 IP 150.199.141.20 alive status: false
2025/09/11 13:39:45 IP 109.49.168.116 alive status: false
2025/09/11 13:39:45 IP 136.56.35.210 alive status: false
2025/09/11 13:39:45 IP 155.76.144.217 alive status: false
2025/09/11 13:39:45 IP 213.113.244.182 alive status: false
2025/09/11 13:39:45 IP 65.177.191.193 alive status: false
2025/09/11 13:39:45 IP 41.23.49.173 alive status: false
2025/09/11 13:39:45 IP 134.5.176.190 alive status: false
2025/09/11 13:39:45 IP 83.212.107.73 alive status: false
2025/09/11 13:39:45 IP 124.108.159.154 alive status: false
2025/09/11 13:39:45 IP 138.41.46.175 alive status: false
2025/09/11 13:39:45 IP 53.168.197.155 alive status: false
2025/09/11 13:39:45 IP 255.197.221.214 alive status: false
2025/09/11 13:39:45 IP 192.33.31.55 alive status: false
2025/09/11 13:39:45 IP 172.116.239.28 alive status: false
2025/09/11 13:39:45 IP 75.98.98.114 alive status: false
2025/09/11 13:39:45 IP 34.240.71.131 alive status: false
2025/09/11 13:39:45 IP 91.253.126.0 alive status: false
2025/09/11 13:39:45 IP 213.214.68.90 alive status: false
2025/09/11 13:39:45 IP 76.4.24.100 alive status: false
2025/09/11 13:39:45 IP 205.220.249.98 alive status: false
2025/09/11 13:39:45 IP 6.83.179.139 alive status: false
2025/09/11 13:39:45 IP 136.196.58.151 alive status: false
2025/09/11 13:39:45 IP 103.183.21.150 alive status: false
2025/09/11 13:39:45 IP 100.147.181.122 alive status: false
2025/09/11 13:39:45 IP 221.162.220.137 alive status: false
2025/09/11 13:39:45 IP 166.33.76.42 alive status: false
2025/09/11 13:39:45 IP 67.37.0.29 alive status: false
2025/09/11 13:39:45 IP 156.100.181.20 alive status: false
2025/09/11 13:39:45 IP 250.227.33.210 alive status: false
2025/09/11 13:39:45 IP 78.149.123.142 alive status: false
2025/09/11 13:39:45 IP 174.42.71.18 alive status: false
2025/09/11 13:39:45 IP 8.0.5.159 alive status: false
2025/09/11 13:39:45 IP 141.163.232.36 alive status: false
2025/09/11 13:39:45 IP 180.255.208.187 alive status: false
2025/09/11 13:39:45 IP 12.216.183.163 alive status: false
2025/09/11 13:39:45 IP 37.99.226.186 alive status: false
2025/09/11 13:39:45 IP 251.37.84.213 alive status: false
2025/09/11 13:39:45 IP 237.152.217.88 alive status: false
2025/09/11 13:39:45 IP 44.164.191.8 alive status: false
2025/09/11 13:39:45 IP 196.131.206.89 alive status: false
2025/09/11 13:39:45 IP 187.41.77.22 alive status: false
2025/09/11 13:39:45 IP 246.198.178.176 alive status: false
2025/09/11 13:39:45 IP 162.114.239.15 alive status: false
2025/09/11 13:39:45 IP 3.244.62.124 alive status: false
2025/09/11 13:39:45 IP 216.180.105.27 alive status: false
2025/09/11 13:39:45 IP 45.98.42.89 alive status: false
2025/09/11 13:39:45 IP 33.84.109.119 alive status: false
2025/09/11 13:39:45 IP 35.253.99.66 alive status: false
2025/09/11 13:39:45 IP 7.43.175.118 alive status: false
2025/09/11 13:39:45 IP 84.27.233.147 alive status: false
2025/09/11 13:39:45 IP 21.8.50.113 alive status: false
2025/09/11 13:39:45 IP 86.222.52.100 alive status: false
